order_number,product_key,customer_key,order_date,shipping_date,due_date,sales_amount,qunatity,price
SO71420,3,6862,2013-11-23,2013-11-30,2013-12-05,35,1,35
SO71421,94,14447,2013-11-23,2013-11-30,2013-12-05,1120,1,1120
SO71421,218,14447,2013-11-23,2013-11-30,2013-12-05,4,1,4
SO71421,228,14447,2013-11-23,2013-11-30,2013-12-05,25,1,25
SO71421,169,14447,2013-11-23,2013-11-30,2013-12-05,2,1,2
SO71422,95,17569,2013-11-23,2013-11-30,2013-12-05,1120,1,1120
SO71422,228,17569,2013-11-23,2013-11-30,2013-12-05,25,1,25
SO71423,262,2127,2013-11-23,2013-11-30,2013-12-05,2384,1,2384
SO71423,168,2127,2013-11-23,2013-11-30,2013-12-05,9,1,9
SO71423,173,2127,2013-11-23,2013-11-30,2013-12-05,8,1,8
SO71424,251,2132,2013-11-23,2013-11-30,2013-12-05,2384,1,2384
SO71424,8,2132,2013-11-23,2013-11-30,2013-12-05,9,1,9
SO71425,273,18312,2013-11-23,2013-11-30,2013-12-05,540,1,540
SO71425,168,18312,2013-11-23,2013-11-30,2013-12-05,9,1,9
SO71425,166,18312,2013-11-23,2013-11-30,2013-12-05,5,1,5
SO71425,10,18312,2013-11-23,2013-11-30,2013-12-05,50,1,50
SO71426,270,11612,2013-11-24,2013-12-01,2013-12-06,1701,1,1701
SO71426,12,11612,2013-11-24,2013-12-01,2013-12-06,50,1,50
SO71426,155,11612,2013-11-24,2013-12-01,2013-12-06,24,1,24
SO71427,269,15355,2013-11-24,2013-12-01,2013-12-06,1701,1,1701
SO71427,10,15355,2013-11-24,2013-12-01,2013-12-06,50,1,50
SO71428,224,759,2013-11-24,2013-12-01,2013-12-06,25,1,25
SO71428,169,759,2013-11-24,2013-12-01,2013-12-06,2,1,2
SO71429,217,4035,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71429,225,4035,2013-11-24,2013-12-01,2013-12-06,30,1,30
SO71429,4,4035,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71429,156,4035,2013-11-24,2013-12-01,2013-12-06,24,1,24
SO71430,8,7794,2013-11-24,2013-12-01,2013-12-06,9,1,9
SO71430,227,7794,2013-11-24,2013-12-01,2013-12-06,21,1,21
SO71431,219,17220,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71431,3,17220,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71432,11,362,2013-11-24,2013-12-01,2013-12-06,50,1,50
SO71433,75,6767,2013-11-24,2013-12-01,2013-12-06,2320,1,2320
SO71433,174,6767,2013-11-24,2013-12-01,2013-12-06,22,1,22
SO71434,77,9554,2013-11-24,2013-12-01,2013-12-06,2320,1,2320
SO71434,4,9554,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71435,179,17778,2013-11-24,2013-12-01,2013-12-06,54,1,54
SO71436,228,212,2013-11-24,2013-12-01,2013-12-06,25,1,25
SO71436,169,212,2013-11-24,2013-12-01,2013-12-06,2,1,2
SO71437,227,16477,2013-11-24,2013-12-01,2013-12-06,21,1,21
SO71437,218,16477,2013-11-24,2013-12-01,2013-12-06,4,1,4
SO71438,225,12092,2013-11-24,2013-12-01,2013-12-06,30,1,30
SO71438,166,12092,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71438,8,12092,2013-11-24,2013-12-01,2013-12-06,9,1,9
SO71438,180,12092,2013-11-24,2013-12-01,2013-12-06,54,1,54
SO71439,225,12876,2013-11-24,2013-12-01,2013-12-06,30,1,30
SO71439,217,12876,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71439,169,12876,2013-11-24,2013-12-01,2013-12-06,2,1,2
SO71440,166,5796,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71440,176,5796,2013-11-24,2013-12-01,2013-12-06,55,1,55
SO71440,173,5796,2013-11-24,2013-12-01,2013-12-06,8,1,8
SO71441,166,5814,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71441,8,5814,2013-11-24,2013-12-01,2013-12-06,9,1,9
SO71442,217,15078,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71442,169,15078,2013-11-24,2013-12-01,2013-12-06,2,1,2
SO71443,217,4273,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71443,3,4273,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71443,155,4273,2013-11-24,2013-12-01,2013-12-06,24,1,24
SO71444,217,3923,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71445,217,4744,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71445,3,4744,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71446,174,10778,2013-11-24,2013-12-01,2013-12-06,22,1,22
SO71446,175,10778,2013-11-24,2013-12-01,2013-12-06,159,1,159
SO71447,229,3179,2013-11-24,2013-12-01,2013-12-06,33,1,33
SO71447,218,3179,2013-11-24,2013-12-01,2013-12-06,4,1,4
SO71447,11,3179,2013-11-24,2013-12-01,2013-12-06,50,1,50
SO71448,174,5265,2013-11-24,2013-12-01,2013-12-06,22,1,22
SO71449,217,7623,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71449,224,7623,2013-11-24,2013-12-01,2013-12-06,25,1,25
SO71449,3,7623,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71450,156,2781,2013-11-24,2013-12-01,2013-12-06,24,1,24
SO71450,226,2781,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71451,225,10530,2013-11-24,2013-12-01,2013-12-06,30,1,30
SO71452,218,12634,2013-11-24,2013-12-01,2013-12-06,4,1,4
SO71452,4,12634,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71453,227,14544,2013-11-24,2013-12-01,2013-12-06,21,1,21
SO71453,218,14544,2013-11-24,2013-12-01,2013-12-06,4,1,4
SO71453,156,14544,2013-11-24,2013-12-01,2013-12-06,24,1,24
SO71454,218,13571,2013-11-24,2013-12-01,2013-12-06,4,1,4
SO71454,176,13571,2013-11-24,2013-12-01,2013-12-06,55,1,55
SO71455,8,16839,2013-11-24,2013-12-01,2013-12-06,9,1,9
SO71455,227,16839,2013-11-24,2013-12-01,2013-12-06,21,1,21
SO71456,226,132,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71456,174,132,2013-11-24,2013-12-01,2013-12-06,22,1,22
SO71457,219,14671,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71457,3,14671,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71457,8,14671,2013-11-24,2013-12-01,2013-12-06,9,1,9
SO71458,217,3583,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71458,226,3583,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71458,167,3583,2013-11-24,2013-12-01,2013-12-06,10,1,10
SO71459,217,2093,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71459,226,2093,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71459,174,2093,2013-11-24,2013-12-01,2013-12-06,22,1,22
SO71459,12,2093,2013-11-24,2013-12-01,2013-12-06,50,1,50
SO71460,4,487,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71461,78,6613,2013-11-24,2013-12-01,2013-12-06,2295,1,2295
SO71461,174,6613,2013-11-24,2013-12-01,2013-12-06,22,1,22
SO71461,4,6613,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71462,77,6537,2013-11-24,2013-12-01,2013-12-06,2320,1,2320
SO71462,174,6537,2013-11-24,2013-12-01,2013-12-06,22,1,22
SO71462,3,6537,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71463,80,6428,2013-11-24,2013-12-01,2013-12-06,2295,1,2295
SO71463,174,6428,2013-11-24,2013-12-01,2013-12-06,22,1,22
SO71463,176,6428,2013-11-24,2013-12-01,2013-12-06,55,1,55
SO71464,276,4338,2013-11-24,2013-12-01,2013-12-06,769,1,769
SO71464,165,4338,2013-11-24,2013-12-01,2013-12-06,70,1,70
SO71465,80,6363,2013-11-24,2013-12-01,2013-12-06,2295,1,2295
SO71465,167,6363,2013-11-24,2013-12-01,2013-12-06,10,1,10
SO71465,166,6363,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71466,258,17727,2013-11-24,2013-12-01,2013-12-06,742,1,742
SO71466,230,17727,2013-11-24,2013-12-01,2013-12-06,29,1,29
SO71466,219,17727,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71466,169,17727,2013-11-24,2013-12-01,2013-12-06,2,1,2
SO71467,254,9931,2013-11-24,2013-12-01,2013-12-06,742,1,742
SO71467,230,9931,2013-11-24,2013-12-01,2013-12-06,29,1,29
SO71467,219,9931,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71468,264,15823,2013-11-24,2013-12-01,2013-12-06,2384,1,2384
SO71468,166,15823,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71468,168,15823,2013-11-24,2013-12-01,2013-12-06,9,1,9
SO71468,8,15823,2013-11-24,2013-12-01,2013-12-06,9,1,9
SO71468,3,15823,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71469,95,15436,2013-11-24,2013-12-01,2013-12-06,1120,1,1120
SO71469,180,15436,2013-11-24,2013-12-01,2013-12-06,54,1,54
SO71470,271,13379,2013-11-24,2013-12-01,2013-12-06,1701,1,1701
SO71470,218,13379,2013-11-24,2013-12-01,2013-12-06,4,1,4
SO71470,228,13379,2013-11-24,2013-12-01,2013-12-06,25,1,25
SO71471,94,16588,2013-11-24,2013-12-01,2013-12-06,1120,1,1120
SO71471,228,16588,2013-11-24,2013-12-01,2013-12-06,25,1,25
SO71472,75,4730,2013-11-24,2013-12-01,2013-12-06,2320,1,2320
SO71472,169,4730,2013-11-24,2013-12-01,2013-12-06,2,1,2
SO71473,77,4752,2013-11-24,2013-12-01,2013-12-06,2320,1,2320
SO71473,176,4752,2013-11-24,2013-12-01,2013-12-06,55,1,55
SO71474,80,4753,2013-11-24,2013-12-01,2013-12-06,2295,1,2295
SO71474,217,4753,2013-11-24,2013-12-01,2013-12-06,5,1,5
SO71474,226,4753,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71474,169,4753,2013-11-24,2013-12-01,2013-12-06,2,1,2
SO71475,268,17666,2013-11-24,2013-12-01,2013-12-06,1215,1,1215
SO71475,156,17666,2013-11-24,2013-12-01,2013-12-06,24,1,24
SO71475,3,17666,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71476,250,16540,2013-11-24,2013-12-01,2013-12-06,2384,1,2384
SO71476,7,16540,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71477,250,17067,2013-11-24,2013-12-01,2013-12-06,2384,1,2384
SO71477,3,17067,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71478,293,12845,2013-11-24,2013-12-01,2013-12-06,540,1,540
SO71478,227,12845,2013-11-24,2013-12-01,2013-12-06,21,1,21
SO71478,169,12845,2013-11-24,2013-12-01,2013-12-06,2,1,2
SO71479,95,10920,2013-11-24,2013-12-01,2013-12-06,1120,1,1120
SO71480,97,10921,2013-11-24,2013-12-01,2013-12-06,1120,1,1120
SO71480,228,10921,2013-11-24,2013-12-01,2013-12-06,25,1,25
SO71480,218,10921,2013-11-24,2013-12-01,2013-12-06,4,1,4
SO71480,3,10921,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71481,93,10750,2013-11-24,2013-12-01,2013-12-06,1120,1,1120
SO71481,7,10750,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71482,270,7793,2013-11-24,2013-12-01,2013-12-06,1701,1,1701
SO71482,10,7793,2013-11-24,2013-12-01,2013-12-06,50,1,50
SO71482,155,7793,2013-11-24,2013-12-01,2013-12-06,24,1,24
SO71483,271,6656,2013-11-24,2013-12-01,2013-12-06,1701,1,1701
SO71483,9,6656,2013-11-24,2013-12-01,2013-12-06,50,1,50
SO71484,96,9895,2013-11-24,2013-12-01,2013-12-06,1120,1,1120
SO71484,7,9895,2013-11-24,2013-12-01,2013-12-06,35,1,35
SO71485,264,2120,2013-11-24,2013-12-01,2013-12-06,2384,1,2384
SO71485,8,2120,2013-11-24,2013-12-01,2013-12-06,9,1,9
SO71486,272,8255,2013-11-24,2013-12-01,2013-12-06,1701,1,1701
SO71487,273,16974,2013-11-24,2013-12-01,2013-12-06,540,1,540
SO71488,89,10950,2013-11-25,2013-12-02,2013-12-07,2443,1,2443
SO71488,7,10950,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71489,8,17614,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71490,173,1162,2013-11-25,2013-12-02,2013-12-07,8,1,8
SO71491,4,972,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71491,156,972,2013-11-25,2013-12-02,2013-12-07,24,1,24
SO71492,4,796,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71493,224,1372,2013-11-25,2013-12-02,2013-12-07,25,1,25
SO71493,169,1372,2013-11-25,2013-12-02,2013-12-07,2,1,2
SO71494,224,368,2013-11-25,2013-12-02,2013-12-07,25,1,25
SO71494,169,368,2013-11-25,2013-12-02,2013-12-07,2,1,2
SO71495,217,8266,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71495,226,8266,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71495,169,8266,2013-11-25,2013-12-02,2013-12-07,2,1,2
SO71496,7,4225,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71497,3,4721,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71498,11,6073,2013-11-25,2013-12-02,2013-12-07,50,1,50
SO71498,156,6073,2013-11-25,2013-12-02,2013-12-07,24,1,24
SO71499,175,1683,2013-11-25,2013-12-02,2013-12-07,159,1,159
SO71500,92,238,2013-11-25,2013-12-02,2013-12-07,2443,1,2443
SO71500,168,238,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71501,91,14806,2013-11-25,2013-12-02,2013-12-07,2443,1,2443
SO71501,166,14806,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71501,168,14806,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71501,3,14806,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71501,8,14806,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71502,90,13092,2013-11-25,2013-12-02,2013-12-07,2443,1,2443
SO71502,7,13092,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71503,89,9173,2013-11-25,2013-12-02,2013-12-07,2443,1,2443
SO71503,173,9173,2013-11-25,2013-12-02,2013-12-07,8,1,8
SO71504,88,5552,2013-11-25,2013-12-02,2013-12-07,2443,1,2443
SO71504,218,5552,2013-11-25,2013-12-02,2013-12-07,4,1,4
SO71504,229,5552,2013-11-25,2013-12-02,2013-12-07,33,1,33
SO71504,3,5552,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71504,10,5552,2013-11-25,2013-12-02,2013-12-07,50,1,50
SO71504,155,5552,2013-11-25,2013-12-02,2013-12-07,24,1,24
SO71505,166,2142,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71505,168,2142,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71505,172,2142,2013-11-25,2013-12-02,2013-12-07,120,1,120
SO71506,277,3797,2013-11-25,2013-12-02,2013-12-07,769,1,769
SO71506,225,3797,2013-11-25,2013-12-02,2013-12-07,30,1,30
SO71506,217,3797,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71506,3,3797,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71506,10,3797,2013-11-25,2013-12-02,2013-12-07,50,1,50
SO71507,79,8931,2013-11-25,2013-12-02,2013-12-07,2295,1,2295
SO71507,226,8931,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71507,169,8931,2013-11-25,2013-12-02,2013-12-07,2,1,2
SO71508,77,6652,2013-11-25,2013-12-02,2013-12-07,2320,1,2320
SO71508,226,6652,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71508,7,6652,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71508,8,6652,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71509,75,8913,2013-11-25,2013-12-02,2013-12-07,2320,1,2320
SO71509,174,8913,2013-11-25,2013-12-02,2013-12-07,22,1,22
SO71509,7,8913,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71509,12,8913,2013-11-25,2013-12-02,2013-12-07,50,1,50
SO71510,75,9585,2013-11-25,2013-12-02,2013-12-07,2320,1,2320
SO71510,226,9585,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71510,169,9585,2013-11-25,2013-12-02,2013-12-07,2,1,2
SO71511,281,4652,2013-11-25,2013-12-02,2013-12-07,565,1,565
SO71512,282,4664,2013-11-25,2013-12-02,2013-12-07,565,1,565
SO71512,224,4664,2013-11-25,2013-12-02,2013-12-07,25,1,25
SO71513,227,16683,2013-11-25,2013-12-02,2013-12-07,21,1,21
SO71513,169,16683,2013-11-25,2013-12-02,2013-12-07,2,1,2
SO71514,224,15007,2013-11-25,2013-12-02,2013-12-07,25,1,25
SO71515,218,8643,2013-11-25,2013-12-02,2013-12-07,4,1,4
SO71515,229,8643,2013-11-25,2013-12-02,2013-12-07,33,1,33
SO71516,166,10399,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71516,167,10399,2013-11-25,2013-12-02,2013-12-07,10,1,10
SO71516,8,10399,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71517,165,6451,2013-11-25,2013-12-02,2013-12-07,70,1,70
SO71517,180,6451,2013-11-25,2013-12-02,2013-12-07,54,1,54
SO71518,166,5788,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71518,3,5788,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71519,217,4388,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71520,217,4328,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71520,3,4328,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71521,217,12553,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71521,161,12553,2013-11-25,2013-12-02,2013-12-07,64,1,64
SO71521,3,12553,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71522,217,4300,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71522,169,4300,2013-11-25,2013-12-02,2013-12-07,2,1,2
SO71523,217,4178,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71523,169,4178,2013-11-25,2013-12-02,2013-12-07,2,1,2
SO71524,217,3767,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71525,217,5035,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71525,169,5035,2013-11-25,2013-12-02,2013-12-07,2,1,2
SO71526,218,15218,2013-11-25,2013-12-02,2013-12-07,4,1,4
SO71526,3,15218,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71527,227,14298,2013-11-25,2013-12-02,2013-12-07,21,1,21
SO71527,169,14298,2013-11-25,2013-12-02,2013-12-07,2,1,2
SO71528,230,1595,2013-11-25,2013-12-02,2013-12-07,29,1,29
SO71529,227,15386,2013-11-25,2013-12-02,2013-12-07,21,1,21
SO71529,169,15386,2013-11-25,2013-12-02,2013-12-07,2,1,2
SO71530,227,17746,2013-11-25,2013-12-02,2013-12-07,21,1,21
SO71530,218,17746,2013-11-25,2013-12-02,2013-12-07,4,1,4
SO71530,169,17746,2013-11-25,2013-12-02,2013-12-07,2,1,2
SO71531,219,15884,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71531,230,15884,2013-11-25,2013-12-02,2013-12-07,29,1,29
SO71531,7,15884,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71532,230,12974,2013-11-25,2013-12-02,2013-12-07,29,1,29
SO71532,219,12974,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71533,230,4103,2013-11-25,2013-12-02,2013-12-07,29,1,29
SO71533,219,4103,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71533,169,4103,2013-11-25,2013-12-02,2013-12-07,2,1,2
SO71534,219,17895,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71534,176,17895,2013-11-25,2013-12-02,2013-12-07,55,1,55
SO71535,174,4749,2013-11-25,2013-12-02,2013-12-07,22,1,22
SO71535,3,4749,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71536,217,682,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71536,226,682,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71536,7,682,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71537,174,7321,2013-11-25,2013-12-02,2013-12-07,22,1,22
SO71537,170,7321,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71538,76,6454,2013-11-25,2013-12-02,2013-12-07,2320,1,2320
SO71538,174,6454,2013-11-25,2013-12-02,2013-12-07,22,1,22
SO71538,7,6454,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71539,276,4344,2013-11-25,2013-12-02,2013-12-07,769,1,769
SO71540,79,2270,2013-11-25,2013-12-02,2013-12-07,2295,1,2295
SO71540,174,2270,2013-11-25,2013-12-02,2013-12-07,22,1,22
SO71540,170,2270,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71541,76,2227,2013-11-25,2013-12-02,2013-12-07,2320,1,2320
SO71541,176,2227,2013-11-25,2013-12-02,2013-12-07,55,1,55
SO71541,173,2227,2013-11-25,2013-12-02,2013-12-07,8,1,8
SO71542,250,6104,2013-11-25,2013-12-02,2013-12-07,2384,1,2384
SO71542,4,6104,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71543,96,15446,2013-11-25,2013-12-02,2013-12-07,1120,1,1120
SO71543,7,15446,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71544,250,2105,2013-11-25,2013-12-02,2013-12-07,2384,1,2384
SO71544,7,2105,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71544,171,2105,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71545,279,6321,2013-11-25,2013-12-02,2013-12-07,769,1,769
SO71545,3,6321,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71545,171,6321,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71546,252,11977,2013-11-25,2013-12-02,2013-12-07,2384,1,2384
SO71546,8,11977,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71547,250,11890,2013-11-25,2013-12-02,2013-12-07,2384,1,2384
SO71547,8,11890,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71548,94,10644,2013-11-25,2013-12-02,2013-12-07,1120,1,1120
SO71548,9,10644,2013-11-25,2013-12-02,2013-12-07,50,1,50
SO71549,271,7564,2013-11-25,2013-12-02,2013-12-07,1701,1,1701
SO71549,9,7564,2013-11-25,2013-12-02,2013-12-07,50,1,50
SO71550,270,7609,2013-11-25,2013-12-02,2013-12-07,1701,1,1701
SO71550,166,7609,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71550,168,7609,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71551,94,14573,2013-11-25,2013-12-02,2013-12-07,1120,1,1120
SO71551,166,14573,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71551,168,14573,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71551,7,14573,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71552,293,1134,2013-11-25,2013-12-02,2013-12-07,540,1,540
SO71553,294,14526,2013-11-25,2013-12-02,2013-12-07,540,1,540
SO71553,166,14526,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71553,168,14526,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71553,7,14526,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71553,154,14526,2013-11-25,2013-12-02,2013-12-07,24,1,24
SO71553,10,14526,2013-11-25,2013-12-02,2013-12-07,50,1,50
SO71554,293,14310,2013-11-25,2013-12-02,2013-12-07,540,1,540
SO71554,166,14310,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71554,168,14310,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71554,8,14310,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71555,250,919,2013-11-25,2013-12-02,2013-12-07,2384,1,2384
SO71555,8,919,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71556,295,14942,2013-11-25,2013-12-02,2013-12-07,540,1,540
SO71556,166,14942,2013-11-25,2013-12-02,2013-12-07,5,1,5
SO71556,168,14942,2013-11-25,2013-12-02,2013-12-07,9,1,9
SO71556,169,14942,2013-11-25,2013-12-02,2013-12-07,2,1,2
SO71557,268,17092,2013-11-25,2013-12-02,2013-12-07,1215,1,1215
SO71557,7,17092,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71558,293,16970,2013-11-25,2013-12-02,2013-12-07,540,1,540
SO71558,7,16970,2013-11-25,2013-12-02,2013-12-07,35,1,35
SO71558,156,16970,2013-11-25,2013-12-02,2013-12-07,24,1,24
SO71559,91,10967,2013-11-26,2013-12-03,2013-12-08,2443,1,2443
SO71559,4,10967,2013-11-26,2013-12-03,2013-12-08,35,1,35
SO71560,89,10951,2013-11-26,2013-12-03,2013-12-08,2443,1,2443
SO71560,168,10951,2013-11-26,2013-12-03,2013-12-08,9,1,9
SO71560,166,10951,2013-11-26,2013-12-03,2013-12-08,5,1,5
SO71561,269,11587,2013-11-26,2013-12-03,2013-12-08,1701,1,1701
SO71561,168,11587,2013-11-26,2013-12-03,2013-12-08,9,1,9
SO71561,155,11587,2013-11-26,2013-12-03,2013-12-08,24,1,24
SO71561,166,11587,2013-11-26,2013-12-03,2013-12-08,5,1,5
SO71562,269,11567,2013-11-26,2013-12-03,2013-12-08,1701,1,1701
SO71563,174,11921,2013-11-26,2013-12-03,2013-12-08,22,1,22
SO71563,167,11921,2013-11-26,2013-12-03,2013-12-08,10,1,10
SO71563,166,11921,2013-11-26,2013-12-03,2013-12-08,5,1,5
SO71563,176,11921,2013-11-26,2013-12-03,2013-12-08,55,1,55
SO71564,174,5343,2013-11-26,2013-12-03,2013-12-08,22,1,22
SO71564,154,5343,2013-11-26,2013-12-03,2013-12-08,24,1,24
SO71565,174,10974,2013-11-26,2013-12-03,2013-12-08,22,1,22
SO71565,4,10974,2013-11-26,2013-12-03,2013-12-08,35,1,35
SO71566,227,9264,2013-11-26,2013-12-03,2013-12-08,21,1,21
SO71567,167,4218,2013-11-26,2013-12-03,2013-12-08,10,1,10
SO71568,92,9714,2013-11-26,2013-12-03,2013-12-08,2443,1,2443
SO71568,218,9714,2013-11-26,2013-12-03,2013-12-08,4,1,4
SO71568,229,9714,2013-11-26,2013-12-03,2013-12-08,33,1,33
SO71568,175,9714,2013-11-26,2013-12-03,2013-12-08,159,1,159
SO71569,278,8443,2013-11-26,2013-12-03,2013-12-08,769,1,769
SO71569,9,8443,2013-11-26,2013-12-03,2013-12-08,50,1,50
SO71570,279,6967,2013-11-26,2013-12-03,2013-12-08,769,1,769
SO71570,9,6967,2013-11-26,2013-12-03,2013-12-08,50,1,50
SO71571,75,3942,2013-11-26,2013-12-03,2013-12-08,2320,1,2320
SO71571,174,3942,2013-11-26,2013-12-03,2013-12-08,22,1,22
SO71571,175,3942,2013-11-26,2013-12-03,2013-12-08,159,1,159
SO71572,79,1830,2013-11-26,2013-12-03,2013-12-08,2295,1,2295
SO71572,217,1830,2013-11-26,2013-12-03,2013-12-08,5,1,5
SO71572,226,1830,2013-11-26,2013-12-03,2013-12-08,35,1,35
SO71572,174,1830,2013-11-26,2013-12-03,2013-12-08,22,1,22
SO71573,75,3844,2013-11-26,2013-12-03,2013-12-08,2320,1,2320
SO71573,167,3844,2013-11-26,2013-12-03,2013-12-08,10,1,10
SO71573,166,3844,2013-11-26,2013-12-03,2013-12-08,5,1,5
SO71574,169,314,2013-11-26,2013-12-03,2013-12-08,2,1,2
SO71575,228,17815,2013-11-26,2013-12-03,2013-12-08,25,1,25
